"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-1.8767803253844	0.531627241171747	-3.5302561269205	0.000415157553218684
"scale(distance)"	-0.0758834005670908	0.126983272315236	-0.597585801527545	0.550116340443582
