"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-1.32547579282871	0.227191221958247	-5.83418576388617	5.405387355076e-09
"scale(distance)"	-0.110557388814981	0.0476006219529322	-2.32260387110699	0.0202004425754963
