"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-1.50605293633282	0.474252911047567	-3.1756324552782	0.00149510248666805
"scale(distance)"	-0.179068031346711	0.524163594489614	-0.341626227439683	0.732632196846526
