"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-4.00757001211989	0.691696601489073	-5.79382637343086	6.88005871483737e-09
"scale(distance)"	-0.909377727062199	0.651597954232023	-1.39561169760577	0.162831457965599
