"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-2.78011479642011	0.685492852059708	-4.05564374313556	4.99964141697539e-05
"scale(distance)"	0.858256793206447	0.874244497489541	0.981712548001155	0.326241481842933
