"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-0.976805331552424	0.0437640353747901	-22.3198186178943	2.37250164138559e-110
"scale(distance)"	-0.447453272371837	0.0438341050033622	-10.2078797397031	1.82815950462025e-24
