"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-2.5816439862471	0.279212990625574	-9.24614567704371	2.32733884366149e-20
"scale(distance)"	0.181158809140471	0.325107053310537	0.557228172368908	0.577371543662673
