"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	0.0228452424373325	0.0842169851521432	0.271266448164359	0.786186109781098
"scale(distance)"	0.11300023563949	0.0818726002348648	1.38019600348994	0.167526304188444
