"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-1.53045419522169	0.939746396079305	-1.62858213833739	0.103401508008827
"scale(distance)"	0.459138986073961	0.229910516187277	1.99703342712676	0.0458215518808371
