"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-2.20256277927236	0.369070685350801	-5.96786162298104	2.40383094644184e-09
"scale(distance)"	-0.651000975753498	0.368974204460647	-1.76435362657698	0.0776724605123058
