"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-8.47999735323435	2439.35487737316	-0.00347632787336219	0.99722629724819
"scale(distance)"	11.0860878622927	4225.08651873458	0.0026238723901003	0.997906455132663
