"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-2.15790587262026	0.224375540686542	-9.617384613392	6.7526239702413e-22
"scale(distance)"	0.127748431250371	0.0812080638256401	1.57310032073485	0.115695590695968
