"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-1.81758102148501	0.422486279360835	-4.30210662517789	1.69181857754469e-05
"scale(distance)"	-0.552377021205861	0.420371333290302	-1.31402162198438	0.188838928041764
