"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-1.12003290464803	0.235988629930419	-4.74613079866717	2.07344659332266e-06
"scale(distance)"	-0.20013982832739	0.0721188897753378	-2.77513740090646	0.0055178390571834
