"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-2.37602680242306	0.610543266042769	-3.89165999294899	9.9560702514731e-05
"scale(distance)"	0.0650940179402358	0.140889782043317	0.462020857695857	0.644066363068739
