"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-2.38200475516852	0.115972789858975	-20.5393416685507	9.58529932033701e-94
"scale(distance)"	-0.0702253857416003	0.0193019188734837	-3.63825929442039	0.000274487001622265
