"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-9.63331647038233	3971.95716131369	-0.00242533241904256	0.998064866605184
"scale(distance)"	11.1808428687408	6879.63153317578	0.00162520955007883	0.998703270962766
