"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-6.99948114648096	1580.12070685229	-0.00442971294289562	0.996465611992916
"scale(distance)"	9.72232458110186	2736.84909393876	0.00355237875651737	0.997165617797417
