"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-2.27617645392772	0.939920457272681	-2.42166923415242	0.0154494055395867
"scale(distance)"	-0.138649165315553	0.152420474822033	-0.909649215287121	0.363007534777806
