"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-0.704297526346823	0.0299697371918919	-23.5002903708267	4.05094770091331e-122
"scale(distance)"	-0.0503760981513743	0.0298982197551786	-1.68491965621628	0.0920040736484603
