"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-2.63395926170732	0.685159358260871	-3.84430166493392	0.000120896215530288
"scale(distance)"	-0.536909473818511	0.367989923369582	-1.45903308683612	0.144556001271646
