"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-2.12229778547155	0.283793638164094	-7.47831346467466	7.52824594977024e-14
"scale(distance)"	-0.00992921873876806	0.3002514792777	-0.0330696746695613	0.973619025625136
