"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-11.1443453351509	4281.98191683839	-0.00260261382499704	0.997923416955626
"scale(distance)"	10.6894092715241	4690.6761733632	0.00227886319081794	0.998181731817642
