"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-2.6794242890275	0.227411032865288	-11.7822968185309	4.81625291633562e-32
"scale(distance)"	-0.240003998018874	0.0556231952814505	-4.31481860767737	1.59734007191181e-05
