"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-1.54249482806897	0.637573015902533	-2.41932263379348	0.0155494417658393
"scale(distance)"	-0.107788079118027	0.657012976559442	-0.164057762880844	0.869685671559634
