"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-3.46697486845485	0.208825760372407	-16.6022374934589	6.71407708300062e-62
"scale(distance)"	0.0123883359210424	0.242328917204617	0.051121987684953	0.959228315260034
