"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-2.40864289156567	0.160813682107197	-14.9778480288767	1.0248192067896e-50
"scale(distance)"	-0.178159172749504	0.135769594802669	-1.31221701742902	0.189446921629611
