"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-1.90449991758096	0.662077123726245	-2.87655297144572	0.00402044708822622
"scale(distance)"	-0.0434037446216102	0.210455730898489	-0.206236933707191	0.836605838994129
