"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-3.20762268090936	0.164708648226234	-19.4745249593911	1.80591698575225e-84
"scale(distance)"	0.0204243460418458	0.0603336020213686	0.338523564938358	0.73496867197751
