"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-1.79038489506813	0.487639701460535	-3.6715322597929	0.000241100637870678
"scale(distance)"	-0.349952720850324	0.578441305377547	-0.604992619989182	0.545183900317658
