"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-2.18116134669944	0.285576492410868	-7.6377482204009	2.21053595370338e-14
"scale(distance)"	-0.363534867863928	0.110157627905604	-3.30013340678911	0.000966388781140468
