"Estimate"	"Std. Error"	"z value"	"Pr(>|z|)"
"(Intercept)"	-3.28724904649896	0.282741933546489	-11.6263230051034	3.02864563321371e-31
"scale(distance)"	0.24898499465027	0.317779706405929	0.783514458699322	0.433325066454022
